Title,Category,Release Date,Link
Ryanair/Aer Lingus,Merger,Date: 27 Jun 2007,https://db-comp.eu/document_2143.download
Olympic/Aegean Airlines,Merger,Date: 26 Jan 2011,https://db-comp.eu/document_2144.download
DEUTSCHE BÃ–RSE/NYSE EURONEXT,Merger,Date: 1 Feb 2012,https://db-comp.eu/document_2145.download
UPS/ TNT Express,Merger,Date: 30 Jan 2013,https://db-comp.eu/document_2146.download
RYANAIR/AER LINGUS III,Merger,Date: 27 Feb 2013,https://db-comp.eu/document_2147.download
HUTCHISON 3G UK/TELEFONICA UK,Merger,Date: 11 May 2016,https://db-comp.eu/document_2148.download
HEIDELBERGCEMENT/SCHWENK/CEMEX HUNGARY/CEMEX CROATIA,Merger,Date: 5 Apr 2017,https://db-comp.eu/document_2149.download
DEUTSCHE BÃ–RSE/LONDON STOCK EXCHANGE GROUP,Merger,Date: 29 Mar 2017,https://db-comp.eu/document_2150.download
SIEMENS/ALSTOM,Merger,Date: 6 Feb 2019,https://db-comp.eu/document_2151.download
TATA STEEL/THYSSENKRUPP/JV,Merger,Date: 11 Jun 2019,https://db-comp.eu/document_2152.download
WIELAND/AURUBIS ROLLED PRODUCTS/SCHWERMETALL,Merger,Date: 5 Feb 2019,https://db-comp.eu/document_2153.download
ESSILOR/LUXOTTICA,Merger,Date: 1 Mar 2018,https://db-comp.eu/document_2156.download
APPLE/SHAZAM,Merger,Date: 6 Sep 2018,https://db-comp.eu/document_2157.download
T-Mobile NL/Tele2 NL,Merger,Date: 27 Nov 2018,https://db-comp.eu/document_2158.download
GOOGLE/FITBIT,Merger,Date: 17 Dec 2020,https://db-comp.eu/document_2164.download
Tronox/Cristal,Merger,Date: 17 Aug 2018,https://db-comp.eu/document_2168.download
BASF/SOLVAY'S EP AND P&I BUSINESS,Merger,Date: 31 Oct 2019,https://db-comp.eu/document_2170.download
THALES/GEMALTO,Merger,Date: 17 May 2019,https://db-comp.eu/document_2175.download
NOVELIS/ALERIS,Merger,Date: 7 Apr 2020,https://db-comp.eu/document_2177.download
PRAXAIR/LINDE,Merger,Date: 20 Aug 2018,https://db-comp.eu/document_2197.download
SSA Bonds,Agreement,Date: 28 Apr 2021,https://db-comp.eu/document_2198.download
European Government Bonds,Agreement,Date: 20 May 2021,https://db-comp.eu/document_2199.download
Euro Interest Rate Derivatives,Agreement,Date: 7 Dec 2016,https://db-comp.eu/document_2200.download
Yen Interest Rate Derivatives (YIRD),Agreement,Date: 4 Feb 2015,https://db-comp.eu/document_2201.download
CAR EMISSIONS,Agreement,Date: 8 Jul 2021,https://db-comp.eu/document_2202.download
Greek lignite and electricity markets,Dominance,Date: 10 Sep 2021,https://db-comp.eu/document_2203.download
RAIL CARGO,Agreement,Date: 20 Apr 2021,https://db-comp.eu/document_2204.download
Aspen,Dominance,Date: 10 Feb 2021,https://db-comp.eu/document_2205.download
Polish Airport,"Agreement, Dominance",Date: 2 Jul 2021,https://db-comp.eu/document_2206.download
Polish fuel app,Dominance,Date: 3 Dec 2020,https://db-comp.eu/document_2207.download
Broadcom,"Agreement, Dominance",Date: 7 Oct 2020,https://db-comp.eu/document_2208.download
Langnese/Iglo GmbH,Agreement,Date: 23 Dec 1992,https://db-comp.eu/document_2209.download
Industrial and medical gases,Agreement,Date: 24 Jul 2002,https://db-comp.eu/document_2210.download
Closure Systems,Agreement,Date: 29 Sep 2020,https://db-comp.eu/document_2211.download
Cephalon,Agreement,Date: 26 Nov 2020,https://db-comp.eu/document_2212.download
Canned vegetables,Agreement,Date: 27 Sep 2019,https://db-comp.eu/document_2213.download
Philips,Agreement,Date: 24 Jul 2018,https://db-comp.eu/document_2214.download
Pioneer,Agreement,Date: 24 Jul 2018,https://db-comp.eu/document_2215.download
Ethylene,Agreement,Date: 14 Jul 2020,https://db-comp.eu/document_2216.download
Guess,Agreement,Date: 27 Dec 2018,https://db-comp.eu/document_2217.download
Character merchandise,Agreement,Date: 9 Jul 2019,https://db-comp.eu/document_2218.download
Film merchandise,Agreement,Date: 30 Jan 2020,https://db-comp.eu/document_2219.download
Ancillary Sports Merchandise,Agreement,Date: 25 Mar 2019,https://db-comp.eu/document_2220.download
Asus,Agreement,Date: 24 Jul 2018,https://db-comp.eu/document_2221.download
Denon & Marantz,Agreement,Date: 24 Jul 2018,https://db-comp.eu/document_2222.download
Melia (Holiday Pricing),Agreement,Date: 21 Feb 2020,https://db-comp.eu/document_2223.download
Legal fees in Cyprus,Agreement,Date: 8 Nov 2018,https://db-comp.eu/document_2224.download
Visa MIF,Agreement,Date: 8 Dec 2010,https://db-comp.eu/document_2225.download
Visa MIF,Agreement,Date: 5 May 2012,https://db-comp.eu/document_2226.download
Visa MIF,Agreement,Date: 26 Feb 2014,https://db-comp.eu/document_2227.download
Visa MIF,Agreement,Date: 29 Apr 2019,https://db-comp.eu/document_2228.download
Cross-border access to pay-TV,Agreement,Date: 26 Jul 2016,https://db-comp.eu/document_2229.download
Cross-border access to pay-TV,Agreement,Date: 7 Mar 2019,https://db-comp.eu/document_2230.download
Occupant Safety Systems supplied to Japanese Car Manufacturers,Agreement,Date: 22 Nov 2017,https://db-comp.eu/document_2233.download
Google Search (AdSense),Dominance,Date: 20 Mar 2019,https://db-comp.eu/document_2234.download
DSD Der Grune Punkt,Agreement,Date: 17 Sep 2001,https://db-comp.eu/document_2235.download
AT_40135 Essex Express,Agreement,Date: 2 Dec 2021,https://db-comp.eu/document_2236.download
AT_40135 Sterling Lads,Agreement,Date: 2 Dec 2021,https://db-comp.eu/document_2237.download
AT_40135 Sterling Lads (sensitive* COMP Operations),Agreement,Date: 2 Dec 2021,https://db-comp.eu/document_2238.download
FOREX - Three Way Banana Split,Agreement,Date: 16 May 2019,https://db-comp.eu/forex-three-way-banana-split.download
Amazon Marketplace and Amazon Buy Box,Dominance,Date: 20 Dec 2022,https://db-comp.eu/amazon-marketplace-and-amazon-buy-box.download
Spanish Football Trainers,"Dominance, Agreement",Date: 2 Jul 2021,https://db-comp.eu/spanish-football-trainers.download
Metal packaging,Agreement,Date: 12 Jul 2022,https://db-comp.eu/metal-packaging.download
CARGOTEC / KONECRANES,Merger,Date: 24 Feb 2022,https://db-comp.eu/cargotec-konecranes.download
FIAT GEOTECH / FORD NEW HOLLAND,Merger,Date: 8 Feb 1991,https://db-comp.eu/document_2244.download
COURTAULDS / SNIA,Merger,Date: 19 Dec 1991,https://db-comp.eu/document_2245.download
"TNT / CANADA POST, DBP POSTDIENST, LA POSTE, PTT POST & SWEDEN POST",Merger,Date: 2 Dec 1991,https://db-comp.eu/document_2246.download
SALMAR / NTS,Merger,Date: 31 Oct 2022,https://db-comp.eu/document_2247.download
BOUYGUES / EQUANS,Merger,Date: 19 Jul 2022,https://db-comp.eu/document_2248.download
PARKER / MEGGITT,Merger,Date: 11 Apr 2022,https://db-comp.eu/document_2249.download
ALI GROUP / WELBILT,Merger,Date: 17 Jun 2022,https://db-comp.eu/document_2250.download
PRINCE / FERRO,Merger,Date: 25 Jan 2022,https://db-comp.eu/document_2251.download
ORANGE / TELEKOM ROMANIA COMMUNICATIONS,Merger,Date: 28 Jul 2021,https://db-comp.eu/document_2252.download
S&P GLOBAL / IHS MARKIT,Merger,Date: 22 Oct 2021,https://db-comp.eu/document_2253.download
TELIA / SONERA,Merger,Date: 2 Aug 2010,https://db-comp.eu/document_2254.download
TELIA / SONERA,Merger,Date: 27 Sep 2006,https://db-comp.eu/document_2255.download
DB / ARRIVA,Merger,Date: 11 Aug 2010,https://db-comp.eu/document_2256.download
BILFINGER BERGER / MCE,Merger,Date: 18 Dec 2009,https://db-comp.eu/document_2257.download
SCHWARZ GROUP / SUEZ WASTE MANAGEMENT COMPANIES,Merger,Date: 14 Apr 2021,https://db-comp.eu/document_2258.download
SIEMENS HEALTHINEERS / VARIAN MEDICAL SYSTEMS,Merger,Date: 19 Feb 2021,https://db-comp.eu/document_2259.download
WORLDLINE / INGENICO,Merger,Date: 30 Sep 2020,https://db-comp.eu/document_2260.download
MASTERCARD / NETS,Merger,Date: 17 Aug 2020,https://db-comp.eu/document_2261.download
MITSUI / BELCHIM CROP PROTECTION,Merger,Date: 11 Feb 2021,https://db-comp.eu/document_2262.download
DIC / BASF COLORS & EFFECTS,Merger,Date: 7 Dec 2020,https://db-comp.eu/document_2263.download
VODAFONE ITALIA / TIM / INWIT JV,Merger,Date: 6 Mar 2020,https://db-comp.eu/document_2264.download
ELANCO ANIMAL HEALTH / BAYER ANIMAL HEALTH DIVISION,Merger,Date: 8 Jun 2020,https://db-comp.eu/document_2265.download
GATEGROUP / LSG EUROPEAN BUSINESS,Merger,Date: 3 Apr 2020,https://db-comp.eu/document_2266.download
MYLAN / UPJOHN,Merger,Date: 22 Apr 2020,https://db-comp.eu/document_2267.download
SYNTHOMER / OMNOVA SOLUTIONS,Merger,Date: 15 Jan 2020,https://db-comp.eu/document_2268.download
ABBVIE / ALLERGAN,Merger,Date: 10 Jan 2020,https://db-comp.eu/document_2269.download
"VAG / VARTA (CONSUMER BATTERY, CHARGERS AND PORTABLE POWER AND LIGHTING BUSINESS)",Merger,Date: 3 Dec 2019,https://db-comp.eu/document_2270.download
UTC / RAYTHEON,Merger,Date: 13 Mar 2020,https://db-comp.eu/document_2271.download
ASSA ABLOY / AGTA RECORD,Merger,Date: 27 Feb 2020,https://db-comp.eu/document_2272.download
DANAHER / GE HEALTHCARE LIFE SCIENCES BIOPHARMA,Merger,Date: 18 Dec 2019,https://db-comp.eu/document_2273.download
CONNECT AIRWAYS / FLYBE,Merger,Date: 5 Jul 2019,https://db-comp.eu/document_2274.download
GLAXOSMITHKLINE / PFIZER CONSUMER HEALTHCARE BUSINESS,Merger,Date: 10 Jul 2019,https://db-comp.eu/document_2275.download
HARRIS CORPORATION / L3 TECHNOLOGIE,Merger,Date: 21 Jun 2019,https://db-comp.eu/document_2276.download
MARSH & MCLENNAN COMPANIES / JARDINE LLOYD THOMPSON GROUP,Merger,Date: 22 Mar 2019,https://db-comp.eu/document_2277.download
DA AGRAVIS MACHINERY / KONEKESKO EESTI / KONEKESKO LATVIJA / KONEKESKO LIETUVA / KONEKESKO FINNISH AGRIMACHINERY TRADE BUSINE,Merger,Date: 25 Mar 2019,https://db-comp.eu/document_2278.download
AMERRA / MUBADALA / NIREUS / SELONDA,Merger,Date: 15 Feb 2019,https://db-comp.eu/document_2279.download
AMCOR / BEMIS,Merger,Date: 11 Feb 2019,https://db-comp.eu/document_2280.download
HUTCHISON / WIND TRE,Merger,Date: 31 Aug 2018,https://db-comp.eu/document_2281.download
MARS / ANICURA,Merger,Date: 29 Oct 2018,https://db-comp.eu/document_2282.download
ENERGIZER / SPECTRUM BRANDS (BATTERY AND PORTABLE LIGHTING BUSINESS),Merger,Date: 11 Dec 2018,https://db-comp.eu/document_2283.download
TAKEDA / SHIRE,Merger,Date: 20 Nov 2018,https://db-comp.eu/document_2284.download
SUZANO PAPEL E CELULOSE / FIBRIA CELULOSE,Merger,Date: 29 Nov 2018,https://db-comp.eu/document_2285.download
SPIRIT / ASCO,Merger,Date: 20 Mar 2019,https://db-comp.eu/document_2286.download
DS SMITH / EUROPAC,Merger,Date: 14 Nov 2018,https://db-comp.eu/document_2287.download
BASF / BAYER DIVESTMENT BUSINESS,Merger,Date: 30 Apr 2018,https://db-comp.eu/document_2288.download
KNAUF / ARMSTRONG,Merger,Date: 7 Dec 2018,https://db-comp.eu/document_2289.download
TOTAL PRODUCE / DOLE FOOD COMPANY,Merger,Date: 30 Jul 2018,https://db-comp.eu/document_2290.download
THE WALT DISNEY COMPANY / TWENTY-FIRST CENTURY FOX,Merger,Date: 6 Nov 2018,https://db-comp.eu/document_2291.download
DAIMLER / BMW / CAR SHARING JV,Merger,Date: 7 Nov 2018,https://db-comp.eu/document_2292.download
RHONE-ZODIAC / FLUIDRA,Merger,Date: 27 Jun 2018,https://db-comp.eu/document_2293.download
DISCOVERY / SCRIPPS,Merger,Date: 6 Feb 2018,https://db-comp.eu/document_2294.download
UTC / ROCKWELL COLLINS,Merger,Date: 4 May 2018,https://db-comp.eu/document_2295.download
ACCURIDE / MEFRO WHEELS,Merger,Date: 30 Apr 2018,https://db-comp.eu/document_2296.download
LUFTHANSA / CERTAIN AIR BERLIN ASSETS,Merger,Date: 21 Dec 2017,https://db-comp.eu/document_2297.download
BD / BARD,Merger,Date: 18 Oct 2017,https://db-comp.eu/document_2298.download
QUAKER / GLOBAL HOUGHTON,Merger,Date: 11 Dec 2018,https://db-comp.eu/document_2299.download
VIVENDI / TELECOM ITALIA,Merger,Date: 30 May 2017,https://db-comp.eu/document_2300.download
KKR / PELICAN ROUGE,Merger,Date: 25 Aug 2017,https://db-comp.eu/document_2301.download
DUPONT / FMC (HEALTH AND NUTRITION BUSINESS),Merger,Date: 27 Jul 2017,https://db-comp.eu/document_2302.download
FMC / DUPONT DIVESTMENT BUSINESS,Merger,Date: 27 Jul 2017,https://db-comp.eu/document_2303.download
J&J / ACTELION,Merger,Date: 9 Jun 2017,https://db-comp.eu/document_2304.download
RAG STIFTUNG / EVONIK INDUSTRIES / HUBER SILICA,Merger,Date: 22 Jun 2017,https://db-comp.eu/document_2305.download
MAERSK LINE / HSDG,Merger,Date: 10 Apr 2017,https://db-comp.eu/document_2306.download
BROADCOM / BROCADE,Merger,Date: 12 May 2017,https://db-comp.eu/document_2307.download
NORDIC CAPITAL / INTRUM JUSTITIA AB,Merger,Date: 12 Jun 2017,https://db-comp.eu/document_2308.download
RHI / MAGNESITA REFRATARIOS,Merger,Date: 28 Jun 2017,https://db-comp.eu/document_2309.download
ADVENT INTERNATIONAL / MORPHO,Merger,Date: 19 Apr 2017,https://db-comp.eu/document_2310.download
ROLLS-ROYCE / ITP,Merger,Date: 19 Apr 2017,https://db-comp.eu/document_2311.download
DANONE / THE WHITEWAVE FOODS COMPANY,Merger,Date: 16 Dec 2016,https://db-comp.eu/document_2312.download
IMERYS / ALTEO CERTAIN ASSETS,Merger,Date: 28 Oct 2016,https://db-comp.eu/document_2313.download
MICROSOFT / LINKEDIN,Merger,Date: 6 Dec 2016,https://db-comp.eu/document_2314.download
HAPAG-LLOYD / UNITED ARAB SHIPPING COMPANY,Merger,Date: 23 Nov 2016,https://db-comp.eu/document_2315.download
VALEO / FTE GROUP,Merger,Date: 13 Oct 2017,https://db-comp.eu/document_2316.download
SMITHS GROUP / MORPHO DETECTION,Merger,Date: 18 Jan 2017,https://db-comp.eu/document_2317.download
ABBOTT LABORATORIES / ST JUDE MEDICAL,Merger,Date: 23 Nov 2016,https://db-comp.eu/document_2318.download
INVESTINDUSTRIAL / BLACK DIAMOND / POLYNT / REICHHOLD,Merger,Date: 12 May 2017,https://db-comp.eu/document_2319.download
COHERENT / ROFINSINAR TECHNOLOGIE,Merger,Date: 26 Oct 2016,https://db-comp.eu/document_2320.download
ABBOTT LABORATORIES / ALERE,Merger,Date: 25 Jan 2017,https://db-comp.eu/document_2321.download
VODAFONE / LIBERTY GLOBAL / DUTCH JV,Merger,Date: 3 Aug 2016,https://db-comp.eu/document_2322.download
MYLAN / MEDA,Merger,Date: 20 Jul 2016,https://db-comp.eu/document_2323.download
SANOFI / BOEHRINGER INGELHEIM CONSUMER HEALTHCARE BUSINESS,Merger,Date: 4 Aug 2016,https://db-comp.eu/document_2324.download
BOEHRINGER INGELHEIM / SANOFI ANIMAL HEALTH BUSINESS,Merger,Date: 9 Nov 2016,https://db-comp.eu/document_2325.download
CMA CGM / NOL,Merger,Date: 29 Apr 2016,https://db-comp.eu/document_2326.download
PLASTIC OMNIUM / FAURECIA EXTERIOR AUTOMOTIVE BUSINESS,Merger,Date: 11 Jul 2016,https://db-comp.eu/document_2327.download
AB INBEV / SABMILLER,Merger,Date: 24 May 2016,https://db-comp.eu/document_2328.download
WORLDLINE / EQUENS / PAYSQUARE,Merger,Date: 20 Apr 2016,https://db-comp.eu/document_2329.download
DENTSPLY / SIRONA,Merger,Date: 25 Feb 2016,https://db-comp.eu/document_2330.download
KONECRANES / TEREX MHPS,Merger,Date: 8 Aug 2016,https://db-comp.eu/document_2331.download
SOLVAY / CYTEC,Merger,Date: 2 Dec 2015,https://db-comp.eu/document_2332.download
TEVA / ALLERGAN GENERICS,Merger,Date: 10 Mar 2016,https://db-comp.eu/document_2333.download
HEIDELBERGCEMENT / ITALCEMENTI,Merger,Date: 26 May 2016,https://db-comp.eu/document_2334.download
HONEYWELL / ELSTER,Merger,Date: 21 Dec 2015,https://db-comp.eu/document_2335.download
EQUINIX / TELECITY,Merger,Date: 13 Nov 2015,https://db-comp.eu/document_2336.download
STATOIL FUEL AND RETAIL / DANSK FUELS,Merger,Date: 23 Mar 2016,https://db-comp.eu/document_2337.download
NXP SEMICONDUCTORS / FREESCALE SEMICONDUCTOR,Merger,Date: 17 Sep 2015,https://db-comp.eu/document_2338.download
PFIZER / HOSPIRA,Merger,Date: 4 Aug 2015,https://db-comp.eu/document_2339.download
IAG / AER LINGUS,Merger,Date: 14 Jul 2015,https://db-comp.eu/document_2340.download
ALTICE / PT PORTUGAL,Merger,Date: 20 Apr 2015,https://db-comp.eu/document_2341.download
MERCK / SIGMA-ALDRICH,Merger,Date: 15 Jun 2015,https://db-comp.eu/document_2342.download
ZF / TRW,Merger,Date: 12 Mar 2015,https://db-comp.eu/document_2343.download
BP / STATOIL FUEL AND RETAIL AVIATION,Merger,Date: 15 Dec 2014,https://db-comp.eu/document_2344.download
MYLAN / ABBOTT EPD-DM,Merger,Date: 28 Jan 2015,https://db-comp.eu/document_2345.download
AIRBUS / SAFRAN / JV,Merger,Date: 26 Nov 2014,https://db-comp.eu/document_2346.download
IMS HEALTH / CEGEDIM BUSINESS,Merger,Date: 19 Dec 2014,https://db-comp.eu/document_2347.download
ALITALIA / ETIHAD,Merger,Date: 14 Nov 2014,https://db-comp.eu/document_2348.download
MEDTRONIC / COVIDIEN,Merger,Date: 28 Nov 2014,https://db-comp.eu/document_2349.download
GLAXOSMITHKLINE / NOVARTIS VACCINES BUSINESS (EXCL. INFLUENZA) / NOVARTIS CONSUMER HEALTH BUSINESS,Merger,Date: 28 Jan 2015,https://db-comp.eu/document_2350.download
NOVARTIS / GLAXOSMITHKLINE ONCOLOGY BUSINESS,Merger,Date: 28 Jan 2015,https://db-comp.eu/document_2351.download
CSAV / HGV / KÜHNE MARITIME / HAPAG-LLOYD AG,Merger,Date: 11 Sep 2014,https://db-comp.eu/document_2352.download
HOLCIM / LAFARGE,Merger,Date: 15 Dec 2014,https://db-comp.eu/document_2353.download
CHIQUITA BRANDS INTERNATIONAL / FYFFES,Merger,Date: 3 Oct 2014,https://db-comp.eu/document_2354.download
FEDERAL-MOGUL CORPORATION / HONEYWELL FRICTION MATERIALS,Merger,Date: 16 Jun 2014,https://db-comp.eu/document_2355.download
SSAB / RAUTARUUKKI,Merger,Date: 14 Jul 2014,https://db-comp.eu/document_2356.download
KURARAY / GLSV BUSINESS,Merger,Date: 29 Apr 2014,https://db-comp.eu/document_2357.download
CROWN HOLDINGS / MIVISA,Merger,Date: 14 Mar 2014,https://db-comp.eu/document_2358.download
SWISSPORT / SERVISAIR,Merger,Date: 18 Dec 2013,https://db-comp.eu/document_2359.download
LIBERTY GLOBAL / ZIGGO,Merger,Date: 30 May 2018,https://db-comp.eu/document_2360.download
THERMO FISHER SCIENTIFIC / LIFE TECHNOLOGIES,Merger,Date: 26 Nov 2013,https://db-comp.eu/document_2361.download
REFRESCO GROUP / PRIDE FOODS,Merger,Date: 4 Oct 2013,https://db-comp.eu/document_2362.download
CRANE CO / MEI GROUP,Merger,Date: 19 Jul 2013,https://db-comp.eu/document_2363.download
BAXTER INTERNATIONAL / GAMBRO,Merger,Date: 22 Jul 2013,https://db-comp.eu/document_2364.download
MARINE HARVEST / MORPOL,Merger,Date: 30 Sep 2013,https://db-comp.eu/document_2365.download
GE / AVIO,Merger,Date: 1 Jul 2013,https://db-comp.eu/document_2366.download
MCCAIN FOODS GROUP / LUTOSA BUSINESS,Merger,Date: 28 May 2013,https://db-comp.eu/document_2367.download
NORSK HYDRO / ORKLA / JV,Merger,Date: 13 May 2013,https://db-comp.eu/document_2368.download
FRIESLANDCAMPINA / ZIJERVELD & VELDHUYZEN AND DEN HOLLANDER,Merger,Date: 12 Apr 2013,https://db-comp.eu/document_2369.download
KINNEVIK / BILLERUD / KORSNÄS,Merger,Date: 27 Nov 2012,https://db-comp.eu/document_2370.download
ARLA FOODS / MILK LINK,Merger,Date: 27 Sep 2012,https://db-comp.eu/document_2371.download
US AIRWAYS / AMERICAN AIRLINES,Merger,Date: 5 Aug 2013,https://db-comp.eu/document_2372.download
ARM / GIESECKE & DEVRIENT / GEMALTO / JV,Merger,Date: 6 Nov 2012,https://db-comp.eu/document_2373.download
GLENCORE / XSTRATA,Merger,Date: 22 Nov 2012,https://db-comp.eu/document_2374.download
DS SMITH / SCA PACKAGING,Merger,Date: 25 May 2012,https://db-comp.eu/document_2375.download
LA POSTE / SWISS POST / JV,Merger,Date: 4 Jul 2012,https://db-comp.eu/document_2376.download
SONY / MUBADALA DEVELOPMENT / EMI MUSIC PUBLISHING,Merger,Date: 19 Apr 2012,https://db-comp.eu/document_2377.download
SCA / GEORGIA PACIFIC EUROPE,Merger,Date: 5 Jul 2012,https://db-comp.eu/document_2378.download
IAG / BMI,Merger,Date: 30 Mar 2012,https://db-comp.eu/document_2379.download
TEVA / CEPHALON,Merger,Date: 13 Oct 2011,https://db-comp.eu/document_2380.download
BASF / INEOS / STYRENE / JV,Merger,Date: 1 Jun 2011,https://db-comp.eu/document_2381.download
INTEL / MCAFEE,Merger,Date: 26 Jan 2011,https://db-comp.eu/document_2382.download
GDF SUEZ / INTERNATIONAL POWER,Merger,Date: 26 Jan 2011,https://db-comp.eu/document_2383.download
RECKITT BENCKISER / SSL,Merger,Date: 25 Oct 2010,https://db-comp.eu/document_2384.download
BASF / COGNIS,Merger,Date: 30 Nov 2010,https://db-comp.eu/document_2385.download
TEVA / RATIOPHARM,Merger,Date: 3 Aug 2010,https://db-comp.eu/document_2386.download
NOVARTIS / ALCON,Merger,Date: 9 Aug 2010,https://db-comp.eu/document_2387.download
DFDS / NORFOLK,Merger,Date: 17 Jun 2010,https://db-comp.eu/document_2388.download
OTTO / PRIMONDO ASSETS,Merger,Date: 16 Feb 2010,https://db-comp.eu/document_2389.download
CISCO / TANDBERG,Merger,Date: 29 Mar 2010,https://db-comp.eu/document_2390.download
ABBOTT / SOLVAY PHARMACEUTICALS,Merger,Date: 11 Feb 2010,https://db-comp.eu/document_2391.download
SNCF / LCR / EUROSTAR,Merger,Date: 17 Jun 2010,https://db-comp.eu/document_2392.download
T-MOBILE / ORANGE,Merger,Date: 1 Mar 2010,https://db-comp.eu/document_2393.download
KRAFT FOODS / CADBURY,Merger,Date: 6 Jan 2010,https://db-comp.eu/document_2394.download
AGILENT / VARIAN,Merger,Date: 20 Jan 2010,https://db-comp.eu/document_2395.download
AMCOR / ALCAN,Merger,Date: 14 Dec 2009,https://db-comp.eu/document_2396.download
TOWERS PERRIN / WATSON WYATT,Merger,Date: 3 Dec 2009,https://db-comp.eu/document_2397.download
EDF / SEGEBEL,Merger,Date: 12 Nov 2009,https://db-comp.eu/document_2398.download
VATTENFALL / NUON ENERGY,Merger,Date: 22 Jun 2009,https://db-comp.eu/document_2399.download
PFIZER / WYETH,Merger,Date: 17 Jul 2009,https://db-comp.eu/document_2400.download
RWE / ESSENT,Merger,Date: 23 Jun 2009,https://db-comp.eu/document_2401.download
PANASONIC / SANYO,Merger,Date: 29 Sep 2009,https://db-comp.eu/document_2402.download
IPIC / MAN FERROSTAAL AG,Merger,Date: 13 Mar 2009,https://db-comp.eu/document_2403.download
BNP PARIBAS / FORTIS,Merger,Date: 3 Dec 2008,https://db-comp.eu/document_2404.download
IBERIA / VUELING / CLICKAIR,Merger,Date: 9 Jan 2009,https://db-comp.eu/document_2405.download
BASF / CIBA,Merger,Date: 12 Mar 2009,https://db-comp.eu/document_2406.download
TEVA / BARR,Merger,Date: 19 Dec 2008,https://db-comp.eu/document_2407.download
SANOFI-AVENTIS / ZENTIVA,Merger,Date: 4 Feb 2009,https://db-comp.eu/document_2408.download
WPP / TNS,Merger,Date: 23 Sep 2008,https://db-comp.eu/document_2409.download
EDF / BRITISH ENERGY,Merger,Date: 22 Dec 2008,https://db-comp.eu/document_2410.download
NORDIC CAPITAL / CONVATEC,Merger,Date: 15 Jul 2008,https://db-comp.eu/document_2411.download
MANITOWOC / ENODIS,Merger,Date: 19 Sep 2008,https://db-comp.eu/document_2412.download
POSTEN AB / POST DANMARK A/S,Merger,Date: 21 Apr 2009,https://db-comp.eu/document_2413.download
NEWS CORP / PREMIERE,Merger,Date: 25 Jun 2008,https://db-comp.eu/document_2414.download
PERNOD RICARD / V & S,Merger,Date: 17 Jul 2008,https://db-comp.eu/document_2415.download
RCA / MAV CARGO,Merger,Date: 25 Nov 2008,https://db-comp.eu/document_2416.download
BAT / SKANDINAVISK TOBAKSKOMPAGNI,Merger,Date: 27 Jun 2008,https://db-comp.eu/document_2417.download
LESAFFRE / GBI UK,Merger,Date: 11 Jul 2008,https://db-comp.eu/document_2418.download
RANDSTAD / VEDIOR,Merger,Date: 17 Apr 2008,https://db-comp.eu/document_2419.download
GALP ENERGIA / EXXONMOBIL IBERI,Merger,Date: 31 Oct 2008,https://db-comp.eu/document_2420.download
REXEL / HAGEMEYER,Merger,Date: 22 Feb 2008,https://db-comp.eu/document_2421.download
COOKSON / FOSECO,Merger,Date: 4 Mar 2008,https://db-comp.eu/document_2422.download
COMPAGNIE DE SAINT-GOBAIN / MAXIT,Merger,Date: 4 Mar 2008,https://db-comp.eu/document_2423.download
FORTIS / ABN AMRO ASSETS,Merger,Date: 3 Oct 2007,https://db-comp.eu/document_2424.download
DANONE / NUMICO,Merger,Date: 31 Oct 2007,https://db-comp.eu/document_2425.download
HEXION / HUNTSMAN,Merger,Date: 30 Jun 2008,https://db-comp.eu/document_2426.download
OWENS CORNING / SAINT GOBAIN VETROTEX,Merger,Date: 26 Oct 2007,https://db-comp.eu/document_2427.download
KRAFT / DANONE BISCUITS,Merger,Date: 9 Nov 2007,https://db-comp.eu/document_2428.download
AKZO NOBEL / ICI,Merger,Date: 13 Dec 2007,https://db-comp.eu/document_2429.download
ANTALIS / MAP,Merger,Date: 24 Oct 2007,https://db-comp.eu/document_2430.download
LUVATA / ECO,Merger,Date: 3 Aug 2007,https://db-comp.eu/document_2431.download
DEUTSCHE BAHN / ENGLISH WELSH & SCOTTISH RAILWAY HOLDINGS (EWS),Merger,Date: 6 Nov 2007,https://db-comp.eu/document_2432.download
YARA / KEMIRA GROWHOW,Merger,Date: 21 Sep 2007,https://db-comp.eu/document_2433.download
SCHERING-PLOUGH / ORGANON BIOSCIENCES,Merger,Date: 11 Oct 2007,https://db-comp.eu/document_2434.download
EGMONT / BONNIER (BOOKS),Merger,Date: 15 Oct 2007,https://db-comp.eu/document_2435.download
TUI / FIRST CHOICE,Merger,Date: 4 Jun 2007,https://db-comp.eu/document_2436.download
IMPERIAL TOBACCO / ALTADIS,Merger,Date: 18 Oct 2007,https://db-comp.eu/document_2437.download
NESTLE / NOVARTIS (Medical Nutrition Business),Merger,Date: 29 Jun 2007,https://db-comp.eu/document_2438.download
SCA / P&G (European tissue business),Merger,Date: 5 Sep 2007,https://db-comp.eu/document_2439.download
EVRAZ / HIGHVELD,Merger,Date: 20 Feb 2007,https://db-comp.eu/document_2440.download
SCHNEIDER ELECTRIC / APC,Merger,Date: 8 Feb 2007,https://db-comp.eu/document_2441.download
APW / APSA / NORDIC CAPITAL / CAPIO,Merger,Date: 16 Mar 2007,https://db-comp.eu/document_2442.download
